"Sample","Date","Customer","Product","Grade","Client_Code","Analysis","Name","Unit","Type","A","B"
7601825,"23/07/2015 11:55:42 AM","T10","PDR_INFANT","1253200","1253201 3150721 PALLET 8, 15 & 30","FATS011299","Fat","G_P_100G","Repeatability",22.077922078,22.01997573
7601840,"23/07/2015 11:56:07 AM","T10","PDR_INFANT","1253200","1253201 3150721 PALLET 8, 15 & 30","FATS011299","Fat","G_P_100G","Repeatability",21.635160681,21.848739496
7601843,"23/07/2015 11:56:31 AM","T10","PDR_INFANT","1253200","1253201 3150721 PALLET 8, 15 & 30","FATS011299","Fat","G_P_100G","Repeatability",22.329466357,22.26612755
7608774,"25/07/2015 10:30:57 AM","T10","PDR_INFANT","INFPOWD","3150723-001, 3150723-006, 3150723-010 FOLLOW ON YQ","FATS011299","Fat","G_P_100G","Repeatability",21.643913538,21.596921597
7608781,"25/07/2015 10:31:23 AM","T10","PDR_INFANT","INFPOWD","3150723-001, 3150723-006, 3150723-010 FOLLOW ON YQ","FATS011299","Fat","G_P_100G","Repeatability",21.229210476,21.382988856
7608789,"25/07/2015 10:31:51 AM","T10","PDR_INFANT","INFPOWD","3150723-001, 3150723-006, 3150723-010 FOLLOW ON YQ","FATS011299","Fat","G_P_100G","Repeatability",21.102717551,21.142284569
7610119,"27/07/2015 07:00:28 AM","T10","PDR_INFANT","INFPOWD","6150725-005, 047 & 087 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G","Repeatability",22.927544197,23.160788775
7610120,"27/07/2015 07:00:56 AM","T10","PDR_INFANT","INFPOWD","6150725-005, 047 & 087 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G","Repeatability",23.756749076,23.96804261
7610121,"27/07/2015 07:01:23 AM","T10","PDR_INFANT","INFPOWD","6150725-005, 047 & 087 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G","Repeatability",22.658610272,22.708158116
7615221,"28/07/2015 09:58:05 AM","T10","PDR_INFANT","1253200","FOLLOW ON FORMULA 6150726","FATS011299","Fat","G_P_100G","Repeatability",22.672529153,22.766323024
7615223,"28/07/2015 09:58:28 AM","T10","PDR_INFANT","1253200","FOLLOW ON FORMULA 6150726","FATS011299","Fat","G_P_100G","Repeatability",22.749470193,22.758809567
7615226,"28/07/2015 09:58:52 AM","T10","PDR_INFANT","1253200","FOLLOW ON FORMULA 6150726","FATS011299","Fat","G_P_100G","Repeatability",9.340101523,11.263685285
7615226,"28/07/2015 09:58:52 AM","T10","PDR_INFANT","1253200","FOLLOW ON FORMULA 6150726","FATS011299","Fat","G_P_100G","Repeatability",23.263824241,23.173641703
7619099,"29/07/2015 09:17:22 AM","T10","PDR_INFANT","INFPOWD","1253210 6150726 PALLET 92, 132 & 171","FATS011299","Fat","G_P_100G","Repeatability",23.152204306,23.177552375
7619108,"29/07/2015 09:17:50 AM","T10","PDR_INFANT","INFPOWD","1253210 6150726 PALLET 92, 132 & 171","FATS011299","Fat","G_P_100G","Repeatability",23.554780694,23.479966377
7619112,"29/07/2015 09:18:14 AM","T10","PDR_INFANT","INFPOWD","1253210 6150726 PALLET 92, 132 & 171","FATS011299","Fat","G_P_100G","Repeatability",22.706264136,22.862417412
7622895,"30/07/2015 08:18:42 AM","T10","PDR_INFANT","INFPOWD","FOLLOW ON REWORK 1253201 3150728","FATS011299","Fat","G_P_100G","Repeatability",19.864581347,19.775797643
7622899,"30/07/2015 08:18:58 AM","T10","PDR_INFANT","INFPOWD","FOLLOW ON REWORK 1253201 3150728","FATS011299","Fat","G_P_100G","Repeatability",20.117206264,20.175438596
7622901,"30/07/2015 08:19:14 AM","T10","PDR_INFANT","INFPOWD","FOLLOW ON REWORK 1253201 3150728","FATS011299","Fat","G_P_100G","Repeatability",20.186126835,20.164968462
7630915,"01/08/2015 10:26:18 AM","T10","PDR_INFANT","INFPOWD","1253201 3150730 PALLET 2, PALLET 22 & PALLET 32","FATS011299","Fat","G_P_100G","Repeatability",20.704845815,20.707606286
7630919,"01/08/2015 10:28:01 AM","T10","PDR_INFANT","INFPOWD","1253201 3150730 PALLET 2, PALLET 22 & PALLET 32","FATS011299","Fat","G_P_100G","Repeatability",19.669531837,19.575796529
7630920,"01/08/2015 10:28:03 AM","T10","PDR_INFANT","INFPOWD","1253201 3150730 PALLET 2, PALLET 22 & PALLET 32","FATS011299","Fat","G_P_100G","Repeatability",19.953292854,19.97443545
7632353,"02/08/2015 09:01:06 AM","T10","PDR_INFANT","INFPOWD","1251210 6150731-005, 6150731-033 & 6150731-073","FATS011299","Fat","G_P_100G","Repeatability",27.969091215,27.995795375
7632356,"02/08/2015 09:01:32 AM","T10","PDR_INFANT","INFPOWD","1251210 6150731-005, 6150731-033 & 6150731-073","FATS011299","Fat","G_P_100G","Repeatability",27.74833137,27.723424271
7632359,"02/08/2015 09:01:59 AM","T10","PDR_INFANT","INFPOWD","1251210 6150731-005, 6150731-033 & 6150731-073","FATS011299","Fat","G_P_100G","Repeatability",28.162430616,28.121936875
7636228,"04/08/2015 06:38:45 AM","MG80","PDR_INFANT","MG3632","JNQ02AUG15Q7","FATS011299","Fat","G_P_100G","Repeatability",28.198532914,28.265032555
7636346,"04/08/2015 07:40:34 AM","MG80","PDR_INFANT","MG3632","JNQ02AUG15Q8","FATS011299","Fat","G_P_100G","Repeatability",27.857142857,27.902220491
7636794,"04/08/2015 08:56:42 AM","T10","PDR_INFANT","1253200","INFANT FORMULA 6150802","FATS011299","Fat","G_P_100G","Repeatability",25.306588079,25.226600515
7636795,"04/08/2015 08:57:06 AM","T10","PDR_INFANT","1253200","INFANT FORMULA 6150802","FATS011299","Fat","G_P_100G","Repeatability",27.692012657,27.633984413
7636796,"04/08/2015 08:57:30 AM","T10","PDR_INFANT","1253200","INFANT FORMULA 6150802","FATS011299","Fat","G_P_100G","Repeatability",27.647115292,27.695580698
7640607,"05/08/2015 08:28:56 AM","T10","PDR_INFANT","INFPOWD","ITEM CODE: 1251210 6150803-003, 031 & 073 INFANT FORMULA","FATS011299","Fat","G_P_100G","Repeatability",28.628306001,28.541507997
7640612,"05/08/2015 08:29:12 AM","T10","PDR_INFANT","INFPOWD","ITEM CODE: 1251210 6150803-003, 031 & 073 INFANT FORMULA","FATS011299","Fat","G_P_100G","Repeatability",28.157012925,28.163499188
7640615,"05/08/2015 08:29:29 AM","T10","PDR_INFANT","INFPOWD","ITEM CODE: 1251210 6150803-003, 031 & 073 INFANT FORMULA","FATS011299","Fat","G_P_100G","Repeatability",28.168469861,28.170105589
7644615,"06/08/2015 09:08:36 AM","T10","PDR_INFANT","1253200","INFANT FORMULA 1251201 6150804","FATS011299","Fat","G_P_100G","Repeatability",28.129408445,28.192090395
7644620,"06/08/2015 09:08:59 AM","T10","PDR_INFANT","1253200","INFANT FORMULA 1251201 6150804","FATS011299","Fat","G_P_100G","Repeatability",28.235967927,28.216318786
7644625,"06/08/2015 09:09:22 AM","T10","PDR_INFANT","1253200","INFANT FORMULA 1251201 6150804","FATS011299","Fat","G_P_100G","Repeatability",27.815226011,27.94803134
7648467,"07/08/2015 09:00:25 AM","T10","PDR_INFANT","1253200","IF REWORK 1251201 3150805","FATS011299","Fat","G_P_100G","Repeatability",26.675654854,26.56744186
7648468,"07/08/2015 09:00:52 AM","T10","PDR_INFANT","1253200","IF REWORK 1251201 3150805","FATS011299","Fat","G_P_100G","Repeatability",26.638814284,26.512746513
7648471,"07/08/2015 09:01:14 AM","T10","PDR_INFANT","1253200","IF REWORK 1251201 3150805","FATS011299","Fat","G_P_100G","Repeatability",26.544916091,26.555937381
7648474,"07/08/2015 09:03:43 AM","T10","PDR_INFANT","1253200","IF OPO 1251221 3150805 PALLET 26","FATS011299","Fat","G_P_100G","Repeatability",25.493939105,25.464241501
7651039,"07/08/2015 03:31:12 PM","MG70","PDR_INFANT","MG3668","KNX05AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.069071966,23.966220151
7651039,"07/08/2015 03:31:12 PM","MG70","PDR_INFANT","MG3668","KNX05AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.069071966,23.918174666
7651039,"07/08/2015 03:31:12 PM","MG70","PDR_INFANT","MG3668","KNX05AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.069071966,24.028610091
7651039,"07/08/2015 03:31:12 PM","MG70","PDR_INFANT","MG3668","KNX05AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.069071966,24.006671245
7651039,"07/08/2015 03:31:12 PM","MG70","PDR_INFANT","MG3668","KNX05AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.069071966,24.206270952
7651039,"07/08/2015 03:31:12 PM","MG70","PDR_INFANT","MG3668","KNX05AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",23.966220151,23.918174666
7651039,"07/08/2015 03:31:12 PM","MG70","PDR_INFANT","MG3668","KNX05AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",23.966220151,24.028610091
7651039,"07/08/2015 03:31:12 PM","MG70","PDR_INFANT","MG3668","KNX05AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",23.966220151,24.006671245
7651039,"07/08/2015 03:31:12 PM","MG70","PDR_INFANT","MG3668","KNX05AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",23.966220151,24.206270952
7651039,"07/08/2015 03:31:12 PM","MG70","PDR_INFANT","MG3668","KNX05AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",23.918174666,24.028610091
7651039,"07/08/2015 03:31:12 PM","MG70","PDR_INFANT","MG3668","KNX05AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",23.918174666,24.006671245
7651039,"07/08/2015 03:31:12 PM","MG70","PDR_INFANT","MG3668","KNX05AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",23.918174666,24.206270952
7651039,"07/08/2015 03:31:12 PM","MG70","PDR_INFANT","MG3668","KNX05AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.028610091,24.006671245
7651039,"07/08/2015 03:31:12 PM","MG70","PDR_INFANT","MG3668","KNX05AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.028610091,24.206270952
7651039,"07/08/2015 03:31:12 PM","MG70","PDR_INFANT","MG3668","KNX05AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.006671245,24.206270952
7652533,"08/08/2015 08:58:55 AM","T10","PDR_INFANT","INFPOWD","1251221 3150806 PALLET 4, PALLET 16 & PALLET 26","FATS011299","Fat","G_P_100G","Repeatability",27.651288197,27.51363245
7652538,"08/08/2015 08:59:22 AM","T10","PDR_INFANT","INFPOWD","1251221 3150806 PALLET 4, PALLET 16 & PALLET 26","FATS011299","Fat","G_P_100G","Repeatability",27.577652079,27.473060868
7652539,"08/08/2015 08:59:50 AM","T10","PDR_INFANT","INFPOWD","1251221 3150806 PALLET 4, PALLET 16 & PALLET 26","FATS011299","Fat","G_P_100G","Repeatability",27.528141301,27.484673974
7652547,"08/08/2015 09:04:12 AM","T10","PDR_INFANT","INFPOWD","1253221 3150805 PALLET 36, PALLET 46 & PALLET 56","FATS011299","Fat","G_P_100G","Repeatability",24.057384587,24.115296804
7652548,"08/08/2015 09:04:37 AM","T10","PDR_INFANT","INFPOWD","1253221 3150805 PALLET 36, PALLET 46 & PALLET 56","FATS011299","Fat","G_P_100G","Repeatability",24.030222058,23.902667291
7652549,"08/08/2015 09:05:03 AM","T10","PDR_INFANT","INFPOWD","1253221 3150805 PALLET 36, PALLET 46 & PALLET 56","FATS011299","Fat","G_P_100G","Repeatability",23.971342821,23.968132079
7653851,"08/08/2015 04:13:18 PM","MG80","PDR_INFANT","MG3639","JHK05AUG15Q7","FATS011299","Fat","G_P_100G","Repeatability",21.107567411,21.120153183
7653852,"08/08/2015 04:16:03 PM","MG80","PDR_INFANT","MG3639","JHK05AUG15Q7","FATS011299","Fat","G_P_100G","Repeatability",21.974868903,21.936039831
7653855,"08/08/2015 04:19:41 PM","MG80","PDR_INFANT","MG3639","JHK05AUG15Q7","FATS011299","Fat","G_P_100G","Repeatability",21.961233648,21.87957451
7654387,"09/08/2015 09:18:56 AM","MG70","PDR_INFANT","MG3668","KNX06AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.134624604,24.192612647
7654387,"09/08/2015 09:18:56 AM","MG70","PDR_INFANT","MG3668","KNX06AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.134624604,24.247541472
7654387,"09/08/2015 09:18:56 AM","MG70","PDR_INFANT","MG3668","KNX06AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.134624604,24.213620774
7654387,"09/08/2015 09:18:56 AM","MG70","PDR_INFANT","MG3668","KNX06AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.134624604,24.22872863
7654387,"09/08/2015 09:18:56 AM","MG70","PDR_INFANT","MG3668","KNX06AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.134624604,24.156097561
7654387,"09/08/2015 09:18:56 AM","MG70","PDR_INFANT","MG3668","KNX06AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.192612647,24.247541472
7654387,"09/08/2015 09:18:56 AM","MG70","PDR_INFANT","MG3668","KNX06AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.192612647,24.213620774
7654387,"09/08/2015 09:18:56 AM","MG70","PDR_INFANT","MG3668","KNX06AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.192612647,24.22872863
7654387,"09/08/2015 09:18:56 AM","MG70","PDR_INFANT","MG3668","KNX06AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.192612647,24.156097561
7654387,"09/08/2015 09:18:56 AM","MG70","PDR_INFANT","MG3668","KNX06AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.247541472,24.213620774
7654387,"09/08/2015 09:18:56 AM","MG70","PDR_INFANT","MG3668","KNX06AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.247541472,24.22872863
7654387,"09/08/2015 09:18:56 AM","MG70","PDR_INFANT","MG3668","KNX06AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.247541472,24.156097561
7654387,"09/08/2015 09:18:56 AM","MG70","PDR_INFANT","MG3668","KNX06AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.213620774,24.22872863
7654387,"09/08/2015 09:18:56 AM","MG70","PDR_INFANT","MG3668","KNX06AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.213620774,24.156097561
7654387,"09/08/2015 09:18:56 AM","MG70","PDR_INFANT","MG3668","KNX06AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.22872863,24.156097561
7654464,"09/08/2015 09:51:45 AM","T10","PDR_INFANT","INFPOWD","1253221 3150807 PALLET 3, PALLET 14 & PALLET 27","FATS011299","Fat","G_P_100G","Repeatability",24.240648501,24.248735495
7654465,"09/08/2015 09:52:13 AM","T10","PDR_INFANT","INFPOWD","1253221 3150807 PALLET 3, PALLET 14 & PALLET 27","FATS011299","Fat","G_P_100G","Repeatability",24.117013991,24.170899313
7654466,"09/08/2015 09:52:42 AM","T10","PDR_INFANT","INFPOWD","1253221 3150807 PALLET 3, PALLET 14 & PALLET 27","FATS011299","Fat","G_P_100G","Repeatability",24.074799295,24.060735838
7656787,"10/08/2015 10:38:11 AM","T10","PDR_INFANT","INFPOWD","3150808-002, 014 & 027 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G","Repeatability",23.95942972,23.971617605
7656789,"10/08/2015 10:38:38 AM","T10","PDR_INFANT","INFPOWD","3150808-002, 014 & 027 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G","Repeatability",23.667800454,23.57816519
7656793,"10/08/2015 10:39:09 AM","T10","PDR_INFANT","INFPOWD","3150808-002, 014 & 027 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G","Repeatability",23.85303636,23.901046622
7663069,"12/08/2015 09:13:40 AM","T10","PDR_INFANT","1253210","6150810 ITEM CODE: 1253210 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G","Repeatability",22.58953168,22.506142506
7663071,"12/08/2015 09:14:01 AM","T10","PDR_INFANT","1253210","6150810 ITEM CODE: 1253210 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G","Repeatability",23.386253446,23.339246994
7663073,"12/08/2015 09:14:18 AM","T10","PDR_INFANT","1253210","6150810 ITEM CODE: 1253210 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G","Repeatability",23.136246787,23.109659541
7666898,"13/08/2015 09:07:20 AM","T10","PDR_INFANT","INFPOWD","3150811 INFANT FORMULA","FATS011299","Fat","G_P_100G","Repeatability",26.034202732,26.056726631
7666899,"13/08/2015 09:07:43 AM","T10","PDR_INFANT","INFPOWD","3150811 INFANT FORMULA","FATS011299","Fat","G_P_100G","Repeatability",25.999596123,25.923337992
7666905,"13/08/2015 09:08:07 AM","T10","PDR_INFANT","INFPOWD","3150811 INFANT FORMULA","FATS011299","Fat","G_P_100G","Repeatability",26.092990978,26.161323488
7666961,"13/08/2015 09:14:36 AM","T10","PDR_INFANT","INFPOWD","6150810 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G","Repeatability",23.453387817,23.365890308
7666963,"13/08/2015 09:14:59 AM","T10","PDR_INFANT","INFPOWD","6150810 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G","Repeatability",23.503305005,23.512608353
7666965,"13/08/2015 09:15:25 AM","T10","PDR_INFANT","INFPOWD","6150810 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G","Repeatability",23.216995448,23.132969035
7669024,"13/08/2015 01:38:56 PM","MG70","PDR_INFANT","MG3668","KNX10AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",23.993793037,23.981005144
7669024,"13/08/2015 01:38:56 PM","MG70","PDR_INFANT","MG3668","KNX10AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",23.993793037,23.427201917
7669024,"13/08/2015 01:38:56 PM","MG70","PDR_INFANT","MG3668","KNX10AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",23.993793037,24.432922878
7669024,"13/08/2015 01:38:56 PM","MG70","PDR_INFANT","MG3668","KNX10AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",23.993793037,24.232475599
7669024,"13/08/2015 01:38:56 PM","MG70","PDR_INFANT","MG3668","KNX10AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",23.993793037,24.06984907
7669024,"13/08/2015 01:38:56 PM","MG70","PDR_INFANT","MG3668","KNX10AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",23.981005144,23.427201917
7669024,"13/08/2015 01:38:56 PM","MG70","PDR_INFANT","MG3668","KNX10AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",23.981005144,24.432922878
7669024,"13/08/2015 01:38:56 PM","MG70","PDR_INFANT","MG3668","KNX10AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",23.981005144,24.232475599
7669024,"13/08/2015 01:38:56 PM","MG70","PDR_INFANT","MG3668","KNX10AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",23.981005144,24.06984907
7669024,"13/08/2015 01:38:56 PM","MG70","PDR_INFANT","MG3668","KNX10AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",23.427201917,24.432922878
7669024,"13/08/2015 01:38:56 PM","MG70","PDR_INFANT","MG3668","KNX10AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",23.427201917,24.232475599
7669024,"13/08/2015 01:38:56 PM","MG70","PDR_INFANT","MG3668","KNX10AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",23.427201917,24.06984907
7669024,"13/08/2015 01:38:56 PM","MG70","PDR_INFANT","MG3668","KNX10AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.432922878,24.232475599
7669024,"13/08/2015 01:38:56 PM","MG70","PDR_INFANT","MG3668","KNX10AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.432922878,24.06984907
7669024,"13/08/2015 01:38:56 PM","MG70","PDR_INFANT","MG3668","KNX10AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.232475599,24.06984907
7674876,"14/08/2015 04:48:23 PM","MG70","PDR_INFANT","MG3668","KNX08AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.30518296,24.357802823
7674876,"14/08/2015 04:48:23 PM","MG70","PDR_INFANT","MG3668","KNX08AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.30518296,24.329839533
7674876,"14/08/2015 04:48:23 PM","MG70","PDR_INFANT","MG3668","KNX08AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.30518296,24.4092827
7674876,"14/08/2015 04:48:23 PM","MG70","PDR_INFANT","MG3668","KNX08AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.30518296,24.380466472
7674876,"14/08/2015 04:48:23 PM","MG70","PDR_INFANT","MG3668","KNX08AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.30518296,24.42903752
7674876,"14/08/2015 04:48:23 PM","MG70","PDR_INFANT","MG3668","KNX08AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.357802823,24.329839533
7674876,"14/08/2015 04:48:23 PM","MG70","PDR_INFANT","MG3668","KNX08AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.357802823,24.4092827
7674876,"14/08/2015 04:48:23 PM","MG70","PDR_INFANT","MG3668","KNX08AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.357802823,24.380466472
7674876,"14/08/2015 04:48:23 PM","MG70","PDR_INFANT","MG3668","KNX08AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.357802823,24.42903752
7674876,"14/08/2015 04:48:23 PM","MG70","PDR_INFANT","MG3668","KNX08AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.329839533,24.4092827
7674876,"14/08/2015 04:48:23 PM","MG70","PDR_INFANT","MG3668","KNX08AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.329839533,24.380466472
7674876,"14/08/2015 04:48:23 PM","MG70","PDR_INFANT","MG3668","KNX08AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.329839533,24.42903752
7674876,"14/08/2015 04:48:23 PM","MG70","PDR_INFANT","MG3668","KNX08AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.4092827,24.380466472
7674876,"14/08/2015 04:48:23 PM","MG70","PDR_INFANT","MG3668","KNX08AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.4092827,24.42903752
7674876,"14/08/2015 04:48:23 PM","MG70","PDR_INFANT","MG3668","KNX08AUG15W4","FATS011299","Fat","G_P_100G","Repeatability",24.380466472,24.42903752
7677391,"16/08/2015 09:31:47 AM","T10","PDR_INFANT","INFPOWD","1251210 6150814 PALLET 5, PALLET 35 & PALLET 75","FATS011299","Fat","G_P_100G","Repeatability",26.43306213,26.529884032
7677392,"16/08/2015 09:32:14 AM","T10","PDR_INFANT","INFPOWD","1251210 6150814 PALLET 5, PALLET 35 & PALLET 75","FATS011299","Fat","G_P_100G","Repeatability",27.960784314,27.891484843
7677395,"16/08/2015 09:32:47 AM","T10","PDR_INFANT","INFPOWD","1251210 6150814 PALLET 5, PALLET 35 & PALLET 75","FATS011299","Fat","G_P_100G","Repeatability",27.884432617,27.847868128
7681808,"18/08/2015 07:57:43 AM","T10","PDR_INFANT","1253200","6150816 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G","Repeatability",21.706170233,21.792183031
7681811,"18/08/2015 07:58:17 AM","T10","PDR_INFANT","1253200","6150816 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G","Repeatability",21.679330576,21.641206424
7681814,"18/08/2015 07:58:42 AM","T10","PDR_INFANT","1253200","6150816 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G","Repeatability",21.404813148,21.510275301
7685528,"19/08/2015 06:53:46 AM","MG80","PDR_INFANT","MG3633","JNR16AUG15Q7","FATS011299","Fat","G_P_100G","Repeatability",22.530803833,22.553025881
7685544,"19/08/2015 06:55:57 AM","MG80","PDR_INFANT","MG3633","JNR16AUG15Q7","FATS011299","Fat","G_P_100G","Repeatability",23.465497522,23.710843373
7685548,"19/08/2015 06:58:03 AM","MG80","PDR_INFANT","MG3633","JNR16AUG15Q7","FATS011299","Fat","G_P_100G","Repeatability",23.908482366,23.801555271
7690702,"20/08/2015 09:58:52 AM","T10","PDR_INFANT","NONE","GROW UP FORMULA NUCHEV","FATS011299","Fat","G_P_100G","Repeatability",20.070182279,20.245637976
7690710,"20/08/2015 10:00:28 AM","T10","PDR_INFANT","NONE","GROW UP FORMULA NUCHEV","FATS011299","Fat","G_P_100G","Repeatability",20.028873917,19.913793103
7690711,"20/08/2015 10:00:31 AM","T10","PDR_INFANT","NONE","GROW UP FORMULA NUCHEV","FATS011299","Fat","G_P_100G","Repeatability",20.204878049,20.2002002
7694738,"21/08/2015 09:02:00 AM","T10","PDR_INFANT","1253200","6150819 FOLLOW ON FORMULA NUCHEV","FATS011299","Fat","G_P_100G","Repeatability",24.641954507,24.515495222
7694741,"21/08/2015 09:02:23 AM","T10","PDR_INFANT","1253200","6150819 FOLLOW ON FORMULA NUCHEV","FATS011299","Fat","G_P_100G","Repeatability",24.609029212,24.561735999
7694744,"21/08/2015 09:02:48 AM","T10","PDR_INFANT","1253200","6150819 FOLLOW ON FORMULA NUCHEV","FATS011299","Fat","G_P_100G","Repeatability",24.501347709,24.372331341
7699018,"22/08/2015 10:42:15 AM","T10","PDR_INFANT","INFPOWD","IF. NUCHEV 1251800 6150820","FATS011299","Fat","G_P_100G","Repeatability",27.409038482,27.553104575
7699020,"22/08/2015 10:42:45 AM","T10","PDR_INFANT","INFPOWD","IF. NUCHEV 1251800 6150820","FATS011299","Fat","G_P_100G","Repeatability",27.023165629,27.248871628
7699021,"22/08/2015 10:43:13 AM","T10","PDR_INFANT","INFPOWD","IF. NUCHEV 1251800 6150820","FATS011299","Fat","G_P_100G","Repeatability",28.395745624,28.403092006
7711823,"26/08/2015 02:22:36 PM","FARM","PDR_INFANT","NONE","No.16 TO No.17 BELWIZ FORMULA SAMPLES","FATS011299","Fat","G_P_100G","Repeatability",24.349127182,24.325131985
7714453,"27/08/2015 11:00:21 AM","T10","PDR_INFANT","INFPOWD","1253221 FOLLOW ON FORMULA 3150825","FATS011299","Fat","G_P_100G","Repeatability",24.56017593,24.62321589
7714457,"27/08/2015 11:00:42 AM","T10","PDR_INFANT","INFPOWD","1253221 FOLLOW ON FORMULA 3150825","FATS011299","Fat","G_P_100G","Repeatability",24.318658281,24.188408684
7714460,"27/08/2015 11:01:00 AM","T10","PDR_INFANT","INFPOWD","1253221 FOLLOW ON FORMULA 3150825","FATS011299","Fat","G_P_100G","Repeatability",24.157921039,24.164600892
7719288,"28/08/2015 11:37:29 AM","T10","PDR_INFANT","INFPOWD","3150826 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G","Repeatability",18.101038339,18.199924127
7719292,"28/08/2015 11:37:59 AM","T10","PDR_INFANT","INFPOWD","3150826 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G","Repeatability",24.296151973,24.36310126
7719293,"28/08/2015 11:38:01 AM","T10","PDR_INFANT","INFPOWD","3150826 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G","Repeatability",24.285053216,25.272780891
7719293,"28/08/2015 11:38:01 AM","T10","PDR_INFANT","INFPOWD","3150826 FOLLOW ON FORMULA","FATS011299","Fat","G_P_100G","Repeatability",24.400147656,24.334073252
7720150,"28/08/2015 02:17:21 PM","MG80","PDR_INFANT","MG3632","J3632250815T","FATS011299","Fat","G_P_100G","Repeatability",28.281634663,28.327546296
7721926,"29/08/2015 08:52:33 AM","T10","PDR_INFANT","INFPOWD","3150827-006, 3150827-024 & 3150827-030","FATS011299","Fat","G_P_100G","Repeatability",31.296433878,31.276324811
